x,y,z
[1.05155465 1.41054128 2.58822608],[1.46999603 1.32619818 3.09152858],[1.16741525 2.21561456 1.63916126]
[1.05085242 1.41227446 2.58785252],[1.47138707 1.32615961 3.09186235],[1.16447295 2.2193264  1.64023888]
[1.05016783 1.413991   2.58747795],[1.47277174 1.3261287  3.09219483],[1.16158087 2.22298793 1.6413166 ]
[1.04950075 1.41569105 2.58710238],[1.47415007 1.32610541 3.09252601],[1.15873855 2.22659959 1.64239442]
[1.04885099 1.41737477 2.5867258 ],[1.47552212 1.32608969 3.09285591],[1.15594549 2.2301619  1.64347234]
[1.04821836 1.41904236 2.58634822],[1.47688794 1.32608149 3.09318452],[1.15320107 2.23367548 1.64455036]
[1.04760263 1.42069407 2.58596963],[1.47824762 1.32608074 3.09351184],[1.15050459 2.237141   1.64562847]
[1.04700355 1.42233012 2.58559004],[1.47960122 1.32608734 3.09383787],[1.14785534 2.24055921 1.64670669]
[1.04642087 1.42395078 2.58520946],[1.48094883 1.32610122 3.09416261],[1.14525254 2.24393086 1.64778501]
[1.0458543  1.42555632 2.58482787],[1.48229055 1.32612229 3.09448606],[1.14269539 2.24725676 1.64886342]
[1.04530359 1.42714701 2.58444528],[1.48362647 1.32615044 3.09480822],[1.14018307 2.25053774 1.64994194]
[1.04476844 1.42872313 2.58406169],[1.48495669 1.32618558 3.09512909],[1.13771475 2.25377461 1.65102055]
[1.04424858 1.43028497 2.5836771 ],[1.48628131 1.32622762 3.09544867],[1.1352896  2.25696822 1.65209927]
[1.04374372 1.4318328  2.58329152],[1.48760042 1.32627645 3.09576696],[1.13290676 2.2601194  1.65317808]
[1.04325358 1.4333669  2.58290494],[1.48891413 1.32633197 3.09608396],[1.13056542 2.26322899 1.654257  ]
[1.04277787 1.43488757 2.58251736],[1.49022255 1.32639407 3.09639967],[1.12826474 2.26629783 1.65533601]
[1.04231633 1.43639507 2.58212879],[1.49152576 1.32646267 3.09671409],[1.1260039  2.26932672 1.65641513]
[1.04186867 1.43788968 2.58173923],[1.49282388 1.32653766 3.09702723],[1.12378209 2.27231649 1.65749435]
[1.04143463 1.43937167 2.58134866],[1.494117   1.32661893 3.09733907],[1.12159851 2.27526792 1.65857366]
[1.04101393 1.44084131 2.58095711],[1.49540521 1.3267064  3.09764962],[1.11945238 2.27818179 1.65965308]
[1.04060633 1.44229885 2.58056456],[1.49668862 1.32679997 3.09795887],[1.11734294 2.28105888 1.6607326 ]
[1.04021156 1.44374454 2.58017102],[1.49796732 1.32689954 3.09826684],[1.11526943 2.28389994 1.66181222]
[1.03982937 1.44517865 2.57977649],[1.4992414  1.32700502 3.09857351],[1.11323113 2.28670569 1.66289194]
[1.03945953 1.4466014  2.57938096],[1.50051095 1.32711632 3.09887889],[1.11122731 2.28947685 1.66397176]
[1.03910179 1.44801304 2.57898445],[1.50177607 1.32723335 3.09918298],[1.10925727 2.29221413 1.66505169]
[1.03875593 1.4494138  2.57858694],[1.50303683 1.32735602 3.09948578],[1.10732035 2.29491821 1.66613171]
[1.0384217  1.45080391 2.57818844],[1.50429333 1.32748426 3.09978727],[1.10541586 2.29758974 1.66721184]
[1.03809891 1.45218358 2.57778895],[1.50554565 1.32761797 3.10008748],[1.10354316 2.30022937 1.66829207]
[1.03778732 1.45355303 2.57738847],[1.50679387 1.32775708 3.10038638],[1.10170163 2.30283774 1.6693724 ]
[1.03748674 1.45491248 2.57698699],[1.50803807 1.3279015  3.100684  ],[1.09989065 2.30541546 1.67045283]
[1.03719696 1.45626211 2.57658453],[1.50927833 1.32805117 3.10098031],[1.09810962 2.30796312 1.67153336]
[1.03691778 1.45760213 2.57618108],[1.51051472 1.32820599 3.10127532],[1.09635797 2.31048131 1.672614  ]
[1.036649   1.45893273 2.57577664],[1.51174731 1.32836592 3.10156904],[1.09463513 2.31297057 1.67369473]
[1.03639045 1.46025409 2.57537121],[1.51297619 1.32853086 3.10186146],[1.09294056 2.31543148 1.67477557]
[1.03614194 1.46156641 2.57496479],[1.51420141 1.32870075 3.10215257],[1.09127372 2.31786454 1.67585652]
[1.0359033  1.46286985 2.57455737],[1.51542306 1.32887553 3.10244238],[1.0896341  2.32027029 1.67693756]
[1.03567435 1.46416459 2.57414897],[1.51664118 1.32905513 3.10273089],[1.08802119 2.32264922 1.67801871]
[1.03545492 1.4654508  2.57373958],[1.51785586 1.32923948 3.1030181 ],[1.0864345  2.32500183 1.67909995]
[1.03524486 1.46672862 2.5733292 ],[1.51906715 1.32942852 3.103304  ],[1.08487356 2.32732859 1.68018131]
[1.035044   1.46799824 2.57291783],[1.52027511 1.3296222  3.1035886 ],[1.08333791 2.32962995 1.68126276]
[1.0348522  1.46925979 2.57250547],[1.5214798  1.32982045 3.10387189],[1.0818271  2.33190637 1.68234432]
[1.0346693  1.47051342 2.57209212],[1.52268129 1.33002321 3.10415387],[1.08034069 2.33415829 1.68342598]
[1.03449516 1.47175929 2.57167778],[1.52387963 1.33023044 3.10443454],[1.07887827 2.33638612 1.68450774]
[1.03432964 1.47299752 2.57126245],[1.52507487 1.33044207 3.1047139 ],[1.07743941 2.33859027 1.68558961]
[1.0341726  1.47422827 2.57084613],[1.52626707 1.33065806 3.10499194],[1.07602373 2.34077116 1.68667157]
[1.03402392 1.47545166 2.57042881],[1.52745628 1.33087834 3.10526868],[1.07463082 2.34292916 1.68775365]
[1.03388345 1.47666782 2.57001051],[1.52864256 1.33110289 3.1055441 ],[1.07326032 2.34506465 1.68883582]
[1.03375107 1.47787687 2.56959121],[1.52982594 1.33133163 3.1058182 ],[1.07191185 2.34717801 1.6899181 ]
[1.03362667 1.47907895 2.56917093],[1.53100649 1.33156453 3.10609099],[1.07058506 2.34926958 1.69100048]
[1.03351012 1.48027416 2.56874965],[1.53218424 1.33180154 3.10636245],[1.06927961 2.35133973 1.69208297]
[1.03340131 1.48146263 2.56832738],[1.53335925 1.33204262 3.1066326 ],[1.06799514 2.35338877 1.69316556]
[1.03330012 1.48264447 2.56790411],[1.53453156 1.33228772 3.10690143],[1.06673133 2.35541705 1.69424826]
[1.03320645 1.48381978 2.56747986],[1.53570121 1.3325368  3.10716893],[1.06548787 2.35742488 1.69533105]
[1.03312018 1.48498868 2.56705461],[1.53686825 1.33278982 3.10743511],[1.06426444 2.35941258 1.69641396]
[1.03304123 1.48615127 2.56662836],[1.53803271 1.33304674 3.10769996],[1.06306074 2.36138044 1.69749696]
[1.03296947 1.48730765 2.56620113],[1.53919465 1.33330752 3.10796348],[1.06187647 2.36332877 1.69858007]
[1.03290482 1.48845792 2.56577289],[1.54035409 1.33357212 3.10822567],[1.06071135 2.36525784 1.69966329]
[1.03284718 1.48960217 2.56534366],[1.54151107 1.3338405  3.10848653],[1.0595651  2.36716795 1.70074661]
[1.03279646 1.4907405  2.56491344],[1.54266565 1.33411263 3.10874606],[1.05843744 2.36905935 1.70183003]
[1.03275257 1.491873   2.56448222],[1.54381784 1.33438848 3.10900426],[1.05732811 2.37093232 1.70291356]
[1.03271541 1.49299977 2.56405   ],[1.54496769 1.334668   3.10926111],[1.05623685 2.37278711 1.70399719]
[1.0326849  1.49412087 2.56361679],[1.54611524 1.33495118 3.10951663],[1.05516341 2.37462398 1.70508093]
[1.03266096 1.49523641 2.56318257],[1.54726051 1.33523796 3.10977081],[1.05410755 2.37644317 1.70616477]
[1.03264351 1.49634646 2.56274736],[1.54840354 1.33552833 3.11002364],[1.05306902 2.37824492 1.70724872]
[1.03263246 1.49745111 2.56231115],[1.54954436 1.33582225 3.11027513],[1.0520476  2.38002946 1.70833277]
[1.03262775 1.49855042 2.56187394],[1.550683   1.3361197  3.11052528],[1.05104305 2.38179702 1.70941693]
[1.03262928 1.49964449 2.56143572],[1.55181951 1.33642063 3.11077407],[1.05005516 2.38354781 1.71050119]
[1.032637   1.50073337 2.56099651],[1.55295389 1.33672503 3.11102152],[1.04908371 2.38528207 1.71158556]
[1.03265082 1.50181716 2.56055629],[1.5540862  1.33703287 3.11126761],[1.04812848 2.38699998 1.71267003]
[1.03267068 1.5028959  2.56011507],[1.55521645 1.33734411 3.11151235],[1.04718928 2.38870177 1.71375461]
[1.0326965  1.50396969 2.55967285],[1.55634467 1.33765874 3.11175574],[1.04626591 2.39038763 1.7148393 ]
[1.03272823 1.50503857 2.55922962],[1.55747089 1.33797673 3.11199776],[1.04535816 2.39205775 1.71592409]
[1.0327658  1.50610263 2.55878538],[1.55859514 1.33829805 3.11223842],[1.04446586 2.39371233 1.71700898]
[1.03280913 1.50716192 2.55834014],[1.55971744 1.33862268 3.11247772],[1.0435888  2.39535155 1.71809399]
[1.03285818 1.5082165  2.55789389],[1.56083782 1.3389506  3.11271566],[1.04272682 2.3969756  1.71917909]
[1.03291288 1.50926645 2.55744663],[1.56195631 1.33928178 3.11295223],[1.04187973 2.39858464 1.72026431]
[1.03297317 1.51031181 2.55699837],[1.56307292 1.3396162  3.11318742],[1.04104736 2.40017885 1.72134963]
[1.033039   1.51135265 2.55654909],[1.56418769 1.33995384 3.11342125],[1.04022955 2.40175841 1.72243506]
[1.0331103  1.51238902 2.5560988 ],[1.56530064 1.34029467 3.1136537 ],[1.03942612 2.40332347 1.72352059]
[1.03318702 1.51342098 2.55564751],[1.56641179 1.34063868 3.11388477],[1.03863692 2.40487419 1.72460623]
[1.03326912 1.51444858 2.55519519],[1.56752116 1.34098585 3.11411447],[1.03786179 2.40641074 1.72569198]
[1.03335653 1.51547189 2.55474187],[1.56862878 1.34133616 3.11434278],[1.03710058 2.40793327 1.72677784]
[1.0334492  1.51649094 2.55428752],[1.56973466 1.34168958 3.11456971],[1.03635314 2.40944192 1.7278638 ]
[1.03354709 1.5175058  2.55383216],[1.57083884 1.3420461  3.11479525],[1.03561931 2.41093684 1.72894987]
[1.03365015 1.5185165  2.55337579],[1.57194132 1.3424057  3.1150194 ],[1.03489897 2.41241818 1.73003604]
[1.03375832 1.51952311 2.55291839],[1.57304213 1.34276836 3.11524216],[1.03419196 2.41388608 1.73112232]
[1.03387157 1.52052566 2.55245998],[1.57414129 1.34313408 3.11546352],[1.03349815 2.41534066 1.73220871]
[1.03398984 1.52152421 2.55200054],[1.57523881 1.34350281 3.11568349],[1.03281741 2.41678207 1.73329521]
[1.0341131  1.5225188  2.55154009],[1.57633473 1.34387457 3.11590206],[1.03214961 2.41821044 1.73438182]
[1.03424129 1.52350947 2.55107861],[1.57742905 1.34424932 3.11611922],[1.03149462 2.41962589 1.73546853]
[1.03437438 1.52449627 2.5506161 ],[1.5785218  1.34462705 3.11633498],[1.03085231 2.42102854 1.73655535]
[1.03451233 1.52547924 2.55015257],[1.57961298 1.34500774 3.11654933],[1.03022256 2.42241853 1.73764228]
[1.03465509 1.52645843 2.54968801],[1.58070263 1.34539139 3.11676226],[1.02960526 2.42379596 1.73872932]
[1.03480262 1.52743387 2.54922243],[1.58179076 1.34577798 3.11697379],[1.02900028 2.42516096 1.73981646]
[1.03495489 1.5284056  2.54875581],[1.58287738 1.34616749 3.11718389],[1.02840751 2.42651364 1.74090372]
[1.03511185 1.52937367 2.54828817],[1.5839625  1.3465599  3.11739258],[1.02782685 2.42785411 1.74199108]
[1.03527348 1.53033811 2.54781949],[1.58504616 1.34695522 3.11759984],[1.02725818 2.42918248 1.74307855]
[1.03543972 1.53129896 2.54734977],[1.58612836 1.34735342 3.11780568],[1.02670139 2.43049886 1.74416613]
[1.03561056 1.53225625 2.54687903],[1.58720911 1.34775449 3.11801008],[1.02615638 2.43180335 1.74525382]
[1.03578595 1.53321003 2.54640724],[1.58828844 1.34815842 3.11821306],[1.02562306 2.43309605 1.74634161]
[1.03596586 1.53416033 2.54593442],[1.58936636 1.3485652  3.1184146 ],[1.02510131 2.43437706 1.74742952]
[1.03615026 1.53510718 2.54546056],[1.59044288 1.34897481 3.1186147 ],[1.02459104 2.43564648 1.74851754]
[1.03633911 1.53605062 2.54498565],[1.59151801 1.34938725 3.11881336],[1.02409215 2.43690441 1.74960566]
[1.03653239 1.53699067 2.54450971],[1.59259178 1.3498025  3.11901057],[1.02360455 2.43815094 1.75069389]
[1.03673005 1.53792738 2.54403272],[1.59366419 1.35022056 3.11920634],[1.02312816 2.43938616 1.75178224]
[1.03693208 1.53886078 2.54355469],[1.59473526 1.35064141 3.11940065],[1.02266287 2.44061016 1.75287069]
[1.03713844 1.53979089 2.5430756 ],[1.595805   1.35106505 3.11959351],[1.02220861 2.44182303 1.75395925]
[1.0373491  1.54071774 2.54259547],[1.59687342 1.35149145 3.11978491],[1.02176528 2.44302486 1.75504793]
[1.03756404 1.54164137 2.54211429],[1.59794055 1.35192063 3.11997485],[1.0213328  2.44421572 1.75613671]
[1.03778322 1.54256181 2.54163206],[1.59900638 1.35235255 3.12016333],[1.02091109 2.4453957  1.7572256 ]
[1.03800662 1.54347908 2.54114877],[1.60007093 1.35278723 3.12035033],[1.02050007 2.44656489 1.75831461]
[1.03823421 1.54439322 2.54066443],[1.60113422 1.35322464 3.12053587],[1.02009965 2.44772336 1.75940372]
[1.03846597 1.54530425 2.54017903],[1.60219625 1.35366478 3.12071992],[1.01970977 2.44887118 1.76049295]
[1.03870187 1.54621219 2.53969257],[1.60325704 1.35410765 3.1209025 ],[1.01933035 2.45000844 1.76158228]
[1.03894189 1.54711708 2.53920505],[1.6043166  1.35455323 3.1210836 ],[1.01896131 2.4511352  1.76267173]
[1.039186   1.54801894 2.53871647],[1.60537494 1.35500151 3.12126321],[1.01860257 2.45225155 1.76376129]
[1.03943417 1.54891779 2.53822683],[1.60643207 1.3554525  3.12144132],[1.01825408 2.45335754 1.76485096]
[1.03968639 1.54981367 2.53773611],[1.607488   1.35590618 3.12161795],[1.01791575 2.45445326 1.76594074]
[1.03994264 1.55070659 2.53724433],[1.60854274 1.35636254 3.12179307],[1.01758752 2.45553876 1.76703063]
[1.04020288 1.55159658 2.53675149],[1.60959631 1.35682159 3.1219667 ],[1.01726933 2.45661412 1.76812063]
[1.0404671  1.55248367 2.53625756],[1.61064871 1.3572833  3.12213882],[1.01696111 2.45767939 1.76921075]
[1.04073528 1.55336787 2.53576257],[1.61169995 1.35774769 3.12230943],[1.01666279 2.45873465 1.77030097]
[1.04100739 1.55424922 2.5352665 ],[1.61275004 1.35821473 3.12247852],[1.01637431 2.45977996 1.77139131]
[1.04128342 1.55512772 2.53476935],[1.61379899 1.35868443 3.1226461 ],[1.01609562 2.46081537 1.77248176]
[1.04156334 1.55600341 2.53427112],[1.61484682 1.35915678 3.12281216],[1.01582664 2.46184095 1.77357233]
[1.04184714 1.5568763  2.53377182],[1.61589352 1.35963178 3.12297669],[1.01556733 2.46285676 1.774663  ]
[1.0421348  1.55774642 2.53327142],[1.61693912 1.36010942 3.12313969],[1.01531762 2.46386284 1.77575379]
[1.0424263  1.55861379 2.53276995],[1.61798361 1.36058969 3.12330116],[1.01507746 2.46485927 1.77684469]
[1.04272161 1.55947843 2.53226738],[1.61902701 1.36107259 3.12346109],[1.01484679 2.46584609 1.77793571]
[1.04302073 1.56034035 2.53176372],[1.62006933 1.36155812 3.12361948],[1.01462557 2.46682336 1.77902684]
[1.04332364 1.56119958 2.53125898],[1.62111057 1.36204627 3.12377632],[1.01441372 2.46779113 1.78011808]
[1.04363031 1.56205613 2.53075314],[1.62215074 1.36253704 3.12393162],[1.01421122 2.46874945 1.78120943]
[1.04394073 1.56291003 2.5302462 ],[1.62318986 1.36303042 3.12408535],[1.01401799 2.46969837 1.7823009 ]
[1.04425489 1.5637613  2.52973816],[1.62422792 1.36352642 3.12423753],[1.01383401 2.47063795 1.78339248]
[1.04457277 1.56460994 2.52922902],[1.62526494 1.36402502 3.12438814],[1.0136592  2.47156822 1.78448418]
[1.04489435 1.56545599 2.52871878],[1.62630092 1.36452623 3.12453719],[1.01349354 2.47248925 1.78557598]
[1.04521963 1.56629945 2.52820744],[1.62733587 1.36503004 3.12468466],[1.01333697 2.47340106 1.78666791]
[1.04554857 1.56714034 2.52769498],[1.6283698  1.36553644 3.12483055],[1.01318944 2.47430372 1.78775995]
[1.04588118 1.56797868 2.52718142],[1.62940272 1.36604545 3.12497486],[1.01305092 2.47519726 1.7888521 ]
[1.04621743 1.56881449 2.52666674],[1.63043464 1.36655704 3.12511759],[1.01292136 2.47608172 1.78994437]
[1.04655732 1.56964778 2.52615095],[1.63146555 1.36707123 3.12525872],[1.01280071 2.47695716 1.79103675]
[1.04690082 1.57047857 2.52563404],[1.63249547 1.36758801 3.12539826],[1.01268894 2.4778236  1.79212924]
[1.04724793 1.57130688 2.52511602],[1.6335244  1.36810738 3.12553619],[1.012586   2.47868109 1.79322186]
[1.04759863 1.57213271 2.52459687],[1.63455235 1.36862933 3.12567252],[1.01249186 2.47952968 1.79431458]
[1.04795292 1.57295609 2.52407659],[1.63557933 1.36915386 3.12580724],[1.01240647 2.48036939 1.79540743]
[1.04831077 1.57377702 2.52355519],[1.63660535 1.36968098 3.12594034],[1.0123298  2.48120027 1.79650038]
[1.04867218 1.57459553 2.52303266],[1.6376304  1.37021067 3.12607183],[1.01226181 2.48202235 1.79759346]
[1.04903713 1.57541163 2.52250899],[1.6386545  1.37074295 3.12620168],[1.01220246 2.48283568 1.79868665]
[1.04940562 1.57622532 2.5219842 ],[1.63967765 1.37127781 3.12632991],[1.01215173 2.48364028 1.79977996]
[1.04977764 1.57703663 2.52145826],[1.64069986 1.37181524 3.1264565 ],[1.01210957 2.48443618 1.80087338]
[1.05015316 1.57784557 2.52093118],[1.64172113 1.37235526 3.12658145],[1.01207594 2.48522343 1.80196692]
[1.05053219 1.57865214 2.52040296],[1.64274147 1.37289785 3.12670475],[1.01205083 2.48600206 1.80306057]
[1.05091471 1.57945637 2.5198736 ],[1.64376089 1.37344301 3.1268264 ],[1.01203419 2.48677209 1.80415435]
[1.05130072 1.58025827 2.51934308],[1.64477938 1.37399076 3.1269464 ],[1.012026   2.48753357 1.80524824]
[1.0516902  1.58105784 2.51881142],[1.64579696 1.37454108 3.12706473],[1.01202621 2.48828651 1.80634224]
[1.05208314 1.5818551  2.5182786 ],[1.64681364 1.37509398 3.12718139],[1.01203481 2.48903095 1.80743637]
[1.05247954 1.58265006 2.51774462],[1.6478294  1.37564946 3.12729638],[1.01205177 2.48976692 1.80853061]
[1.05287939 1.58344274 2.51720949],[1.64884427 1.37620751 3.12740969],[1.01207705 2.49049445 1.80962497]
[1.05328267 1.58423314 2.51667319],[1.64985825 1.37676814 3.12752132],[1.01211063 2.49121356 1.81071945]
[1.05368939 1.58502127 2.51613572],[1.65087133 1.37733135 3.12763125],[1.01215248 2.49192429 1.81181405]
[1.05409953 1.58580715 2.51559709],[1.65188353 1.37789715 3.12773949],[1.01220257 2.49262664 1.81290876]
[1.05451308 1.58659079 2.51505729],[1.65289485 1.37846552 3.12784603],[1.01226089 2.49332067 1.81400359]
[1.05493005 1.58737219 2.51451631],[1.6539053  1.37903648 3.12795087],[1.01232739 2.49400638 1.81509855]
[1.05535041 1.58815137 2.51397415],[1.65491487 1.37961002 3.12805398],[1.01240207 2.4946838  1.81619362]
[1.05577417 1.58892833 2.51343082],[1.65592358 1.38018615 3.12815538],[1.01248489 2.49535295 1.81728881]
[1.05620131 1.58970309 2.5128863 ],[1.65693142 1.38076486 3.12825506],[1.01257584 2.49601386 1.81838411]
[1.05663184 1.59047566 2.51234059],[1.65793841 1.38134616 3.128353  ],[1.01267489 2.49666655 1.81947954]
[1.05706574 1.59124604 2.51179369],[1.65894454 1.38193006 3.12844921],[1.01278202 2.49731105 1.82057509]
[1.05750301 1.59201425 2.5112456 ],[1.65994982 1.38251655 3.12854367],[1.0128972  2.49794736 1.82167076]
[1.05794365 1.59278029 2.51069631],[1.66095426 1.38310563 3.12863638],[1.01302043 2.49857552 1.82276655]
[1.05838764 1.59354416 2.51014583],[1.66195785 1.38369731 3.12872734],[1.01315167 2.49919553 1.82386246]
[1.05883499 1.59430589 2.50959414],[1.66296061 1.38429159 3.12881654],[1.01329092 2.49980743 1.82495848]
[1.05928568 1.59506548 2.50904124],[1.66396253 1.38488848 3.12890396],[1.01343814 2.50041122 1.82605463]
[1.05973972 1.59582293 2.50848713],[1.66496362 1.38548797 3.12898962],[1.01359333 2.50100693 1.8271509 ]
[1.0601971  1.59657826 2.50793181],[1.66596388 1.38609007 3.12907349],[1.01375646 2.50159458 1.82824729]
[1.06065781 1.59733147 2.50737528],[1.66696332 1.38669479 3.12915557],[1.01392752 2.50217417 1.82934381]
[1.06112186 1.59808257 2.50681752],[1.66796194 1.38730212 3.12923586],[1.0141065  2.50274573 1.83044044]
[1.06158923 1.59883156 2.50625854],[1.66895973 1.38791207 3.12931434],[1.01429337 2.50330927 1.8315372 ]
[1.06205993 1.59957846 2.50569833],[1.66995672 1.38852464 3.12939102],[1.01448813 2.5038648  1.83263407]
[1.06253394 1.60032327 2.50513689],[1.67095289 1.38913983 3.12946589],[1.01469076 2.50441234 1.83373107]
[1.06301127 1.601066   2.50457422],[1.67194825 1.38975766 3.12953893],[1.01490124 2.50495191 1.83482819]
[1.06349192 1.60180665 2.50401031],[1.67294281 1.39037813 3.12961014],[1.01511956 2.50548351 1.83592544]
[1.06397588 1.60254523 2.50344516],[1.67393657 1.39100123 3.12967952],[1.01534572 2.50600716 1.8370228 ]
[1.06446315 1.60328174 2.50287876],[1.67492952 1.39162697 3.12974706],[1.01557969 2.50652287 1.83812029]
[1.06495372 1.6040162  2.50231111],[1.67592168 1.39225536 3.12981274],[1.01582146 2.50703065 1.83921791]
[1.0654476  1.60474861 2.50174221],[1.67691304 1.3928864  3.12987657],[1.01607103 2.50753051 1.84031564]
[1.06594478 1.60547897 2.50117205],[1.67790361 1.3935201  3.12993853],[1.01632839 2.50802246 1.8414135 ]
[1.06644527 1.60620729 2.50060064],[1.67889339 1.39415646 3.12999862],[1.01659352 2.50850652 1.84251148]
[1.06694905 1.60693358 2.50002795],[1.67988239 1.39479549 3.13005684],[1.01686642 2.50898268 1.84360959]
[1.06745613 1.60765783 2.499454  ],[1.68087059 1.39543719 3.13011316],[1.01714707 2.50945096 1.84470782]
[1.06796651 1.60838006 2.49887878],[1.68185802 1.39608157 3.13016759],[1.01743547 2.50991138 1.84580618]
[1.06848019 1.60910027 2.49830228],[1.68284467 1.39672863 3.13022012],[1.01773162 2.51036392 1.84690466]
[1.06899716 1.60981847 2.49772449],[1.68383053 1.39737837 3.13027074],[1.01803549 2.51080861 1.84800326]
[1.06951743 1.61053465 2.49714543],[1.68481562 1.39803082 3.13031945],[1.0183471  2.51124544 1.84910199]
[1.07004099 1.61124883 2.49656507],[1.68579994 1.39868596 3.13036622],[1.01866642 2.51167443 1.85020085]
[1.07056785 1.61196101 2.49598342],[1.68678348 1.3993438  3.13041107],[1.01899346 2.51209558 1.85129983]
[1.07109801 1.61267118 2.49540048],[1.68776625 1.40000436 3.13045397],[1.01932822 2.51250889 1.85239893]
[1.07163146 1.61337937 2.49481623],[1.68874825 1.40066764 3.13049493],[1.01967067 2.51291437 1.85349816]
[1.07216821 1.61408556 2.49423068],[1.68972949 1.40133364 3.13053392],[1.02002083 2.51331202 1.85459752]
[1.07270825 1.61478976 2.49364381],[1.69070996 1.40200238 3.13057095],[1.02037869 2.51370184 1.855697  ]
[1.0732516  1.61549198 2.49305563],[1.69168966 1.40267385 3.13060601],[1.02074425 2.51408384 1.85679661]
[1.07379824 1.61619222 2.49246613],[1.6926686  1.40334807 3.13063908],[1.0211175  2.51445803 1.85789635]
[1.07434819 1.61689049 2.49187531],[1.69364678 1.40402504 3.13067017],[1.02149844 2.51482439 1.85899622]
[1.07490143 1.61758678 2.49128316],[1.6946242  1.40470477 3.13069925],[1.02188707 2.51518294 1.86009621]
[1.07545799 1.61828109 2.49068968],[1.69560086 1.40538727 3.13072633],[1.02228339 2.51553366 1.86119632]
[1.07601785 1.61897344 2.49009486],[1.69657676 1.40607254 3.13075139],[1.0226874  2.51587658 1.86229657]
[1.07658101 1.61966382 2.48949869],[1.69755191 1.40676059 3.13077442],[1.0230991  2.51621167 1.86339694]
[1.07714749 1.62035224 2.48890118],[1.6985263  1.40745144 3.13079542],[1.02351849 2.51653895 1.86449745]
[1.07771729 1.62103869 2.48830232],[1.69949993 1.40814508 3.13081437],[1.02394557 2.5168584  1.86559808]
[1.0782904  1.62172318 2.4877021 ],[1.70047281 1.40884154 3.13083128],[1.02438035 2.51717004 1.86669883]
[1.07886683 1.62240572 2.48710052],[1.70144494 1.4095408  3.13084612],[1.02482282 2.51747385 1.86779972]
[1.07944658 1.6230863  2.48649758],[1.70241631 1.41024289 3.13085889],[1.02527298 2.51776984 1.86890074]
[1.08002967 1.62376492 2.48589326],[1.70338693 1.41094782 3.13086958],[1.02573085 2.51805799 1.87000188]
[1.08061608 1.62444159 2.48528756],[1.7043568  1.41165558 3.13087817],[1.02619643 2.51833831 1.87110316]
[1.08120582 1.62511631 2.48468049],[1.70532592 1.41236619 3.13088467],[1.02666971 2.51861079 1.87220456]
[1.08179891 1.62578907 2.48407203],[1.70629429 1.41307967 3.13088906],[1.02715071 2.51887543 1.8733061 ]
[1.08239533 1.62645988 2.48346217],[1.70726191 1.41379601 3.13089134],[1.02763943 2.51913221 1.87440776]
[1.08299511 1.62712875 2.48285092],[1.70822878 1.41451524 3.13089148],[1.02813587 2.51938114 1.87550955]
[1.08359823 1.62779566 2.48223827],[1.7091949  1.41523735 3.13088948],[1.02864005 2.51962221 1.87661148]
[1.08420471 1.62846062 2.48162421],[1.71016027 1.41596235 3.13088534],[1.02915196 2.51985541 1.87771354]
[1.08481456 1.62912364 2.48100874],[1.71112489 1.41669027 3.13087903],[1.02967162 2.52008073 1.87881572]
[1.08542777 1.62978471 2.48039184],[1.71208876 1.41742111 3.13087056],[1.03019904 2.52029817 1.87991804]
[1.08604435 1.63044382 2.47977353],[1.71305188 1.41815487 3.13085991],[1.03073421 2.52050771 1.88102049]
[1.08666431 1.63110099 2.47915378],[1.71401425 1.41889158 3.13084706],[1.03127716 2.52070934 1.88212307]
[1.08728766 1.63175621 2.4785326 ],[1.71497587 1.41963123 3.13083202],[1.0318279  2.52090307 1.88322578]
[1.0879144  1.63240948 2.47790998],[1.71593674 1.42037385 3.13081477],[1.03238642 2.52108887 1.88432863]
[1.08854453 1.6330608  2.47728592],[1.71689686 1.42111944 3.13079529],[1.03295274 2.52126673 1.8854316 ]
[1.08917807 1.63371016 2.4766604 ],[1.71785623 1.42186801 3.13077358],[1.03352688 2.52143665 1.88653471]
[1.08981502 1.63435757 2.47603342],[1.71881485 1.42261958 3.13074963],[1.03410885 2.52159861 1.88763796]
[1.09045539 1.63500303 2.47540498],[1.71977271 1.42337416 3.13072342],[1.03469865 2.52175261 1.88874133]
[1.09109918 1.63564654 2.47477507],[1.72072983 1.42413175 3.13069495],[1.0352963  2.52189861 1.88984484]
[1.09174641 1.63628808 2.47414368],[1.72168619 1.42489238 3.1306642 ],[1.03590182 2.52203662 1.89094848]
[1.09239708 1.63692767 2.47351081],[1.72264179 1.42565605 3.13063116],[1.03651521 2.52216662 1.89205226]
[1.09305119 1.6375653  2.47287646],[1.72359664 1.42642277 3.13059582],[1.0371365  2.52228859 1.89315617]
[1.09370876 1.63820097 2.47224061],[1.72455073 1.42719257 3.13055816],[1.0377657  2.52240252 1.89426021]
[1.0943698  1.63883467 2.47160325],[1.72550406 1.42796545 3.13051819],[1.03840281 2.52250839 1.89536439]
[1.09503431 1.6394664  2.47096439],[1.72645664 1.42874142 3.13047588],[1.03904787 2.52260619 1.8964687 ]
[1.09570231 1.64009616 2.47032402],[1.72740845 1.4295205  3.13043121],[1.03970089 2.5226959  1.89757315]
[1.09637379 1.64072396 2.46968213],[1.7283595  1.4303027  3.13038419],[1.04036187 2.5227775  1.89867773]
